HC2N+       1  1  0  2  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   264
C3H+        1  1  0  3  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   265
C3N+        1  0  0  3  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   266
C3O+        1  0  0  3  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   267
C4+         1  0  0  4  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   268
CH3+        1  3  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   269
HCNH+       1  2  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   270
H2CO+       1  2  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   271
H2NC+       1  2  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   272
H2NO+       1  2  0  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   273
H3O+        1  3  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   274
HOCO+       1  1  0  1  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   275
HNCO+       1  1  0  1  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   276
NH3+        1  3  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   277
C4-        -1  0  0  4  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   278
C3N-       -1  0  0  3  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   279
HN2O+       1  1  0  0  2  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   280
HOCN+       1  1  0  1  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   281
HCNO+       1  1  0  1  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   282
HONC+       1  1  0  1  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   283
CH2CN+      1  2  0  2  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   284
H2CCO+      1  2  0  2  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   285
C2H3+       1  3  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   286
c-C3H2+     1  2  0  3  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   287
HC3N+       1  1  0  3  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   288
C4H+        1  1  0  4  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   289
C4N+        1  0  0  4  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   290
C5+         1  0  0  5  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   291
HCOOH+      1  2  0  1  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   292
CH4+        1  4  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   293
H2COH+      1  3  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   294
HC3O+       1  1  0  3  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   295
NH4+        1  4  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   296
l-C3H2+     1  2  0  3  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   297
C4H-       -1  1  0  4  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   298
C5-        -1  0  0  5  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   299
CH2NH+      1  3  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   300
C2N2H+      1  1  0  2  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   301
H2NCO+      1  2  0  1  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   302
HNCOH+      1  2  0  1  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   303
H2OCN+      1  2  0  1  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   304
HCNOH+      1  2  0  1  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   305
H2CNO+      1  2  0  1  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   306
CH3CN+      1  3  0  2  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   307
CH3CO+      1  3  0  2  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   308
C2H4+       1  4  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   309
HC3NH+      1  2  0  3  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   310
c-C3H3+     1  3  0  3  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   311
C4H2+       1  2  0  4  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   312
C5H+        1  1  0  5  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   313
C5N+        1  0  0  5  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   314
C6+         1  0  0  6  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   315
CH3O2+      1  3  0  1  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   316
CH2NH2+     1  4  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   317
CH3OH+      1  4  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   318
CH5+        1  5  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   319
H2C3O+      1  2  0  3  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   320
HC2NCH+     1  2  0  3  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   321
HC4N+       1  1  0  4  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   322
HC4O+       1  1  0  4  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   323
NH2CNH+     1  3  0  1  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   324
l-C3H3+     1  3  0  3  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   325
C5H-       -1  1  0  5  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   326
C6-        -1  0  0  6  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   327
C4N2+       1  0  0  4  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   328
CH3CNH+     1  4  0  2  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   329
C2H4O+      1  4  0  2  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   330
C2H5+       1  5  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   331
C3H3N+      1  3  0  3  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   332
C3H4+       1  4  0  3  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   333
C4H3+       1  3  0  4  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   334
C5H2+       1  2  0  5  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   335
HC5N+       1  1  0  5  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   336
C6H+        1  1  0  6  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   337
C7+         1  0  0  7  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   338
CH3NH2+     1  5  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   339
CH3OH2+     1  5  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   340
H2C4N+      1  2  0  4  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   341
C2H3CO+     1  3  0  3  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   342
NH2CH2O+    1  4  0  1  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   343
C6H-       -1  1  0  6  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   344
C7-        -1  0  0  7  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   345
C4N2H+      1  1  0  4  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   346
C6N+        1  0  0  6  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   347
HC5O+       1  1  0  5  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   348
CH3NCO+     1  3  0  2  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   349
HCCCHOH+    1  3  0  3  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   350
c-C3H2OH+   1  3  0  3  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   351
CH3CHOH+    1  5  0  2  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   352
C2H6+       1  6  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   353
C3H3NH+     1  4  0  3  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   354
C3H5+       1  5  0  3  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   355
C4H4+       1  4  0  4  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   356
HC5NH+      1  2  0  5  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   357
C5H3+       1  3  0  5  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   358
C6H2+       1  2  0  6  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   359
C7H+        1  1  0  7  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   360
C7N+        1  0  0  7  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   361
C8+         1  0  0  8  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   362
CH3NH3+     1  6  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   363
COOCH4+     1  4  0  2  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   364
H3C4N+      1  3  0  4  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   365
C7H-       -1  1  0  7  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   366
C8-        -1  0  0  8  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   367
C2H5N+      1  5  0  2  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   368
HC6N+       1  1  0  6  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   369
CH3NCOH+    1  4  0  2  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   370
C2H5OH+     1  6  0  2  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   371
H3C4NH+     1  4  0  4  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   372
C4H5+       1  5  0  4  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   373
C5H3N+      1  3  0  5  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   374
C5H4+       1  4  0  5  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   375
C6H3+       1  3  0  6  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   376
C7H2+       1  2  0  7  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   377
HC7N+       1  1  0  7  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   378
C8H+        1  1  0  8  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   379
C9+         1  0  0  9  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   380
CH3OCH3+    1  6  0  2  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   381
H5C2O2+     1  5  0  2  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   382
C8H-       -1  1  0  8  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   383
C9-        -1  0  0  9  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   384
C2H7+       1  7  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   385
C3H6+       1  6  0  3  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   386
C3H5N+      1  5  0  3  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   387
H2C6N+      1  2  0  6  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   388
C6N2H+      1  1  0  6  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   389
C8N+        1  0  0  8  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   390
HC7O+       1  1  0  7  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   391
C10+        1  0  0 10  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   392
C2H5OH2+    1  7  0  2  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   393
C2H6CO+     1  6  0  3  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   394
C5H4N+      1  4  0  5  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   395
C5H5+       1  5  0  5  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   396
C6H4+       1  4  0  6  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   397
C7H2N+      1  2  0  7  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   398
C7H3+       1  3  0  7  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   399
C8H2+       1  2  0  8  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   400
C9H+        1  1  0  9  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   401
C9N+        1  0  0  9  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   402
CH3OCH4+    1  7  0  2  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   403
C9H-       -1  1  0  9  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   404
C10-       -1  0  0 10  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   405
C3H7+       1  7  0  3  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   406
C4H6+       1  6  0  4  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   407
C3H5NH+     1  6  0  3  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   408
C4H5N+      1  5  0  4  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   409
HC8N+       1  1  0  8  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   410
C10H+       1  1  0 10  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   411
C3H6OH+     1  7  0  3  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   412
C4H7+       1  7  0  4  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   413
H3C6NH+     1  4  0  6  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   414
C6H5+       1  5  0  6  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   415
H3C7N+      1  3  0  7  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   416
C7H4+       1  4  0  7  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   417
C8H3+       1  3  0  8  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   418
C9H2+       1  2  0  9  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   419
C9HN+       1  1  0  9  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   420
C10H-      -1  1  0 10  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   421
C11+        1  0  0 11  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   422
C3H8+       1  8  0  3  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   423
C4H5NH+     1  6  0  4  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   424
C5H5N+      1  5  0  5  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   425
C10N+       1  0  0 10  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   426
HC9O+       1  1  0  9  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   427
H2C8N+      1  2  0  8  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   428
C10H2+      1  2  0 10  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   429
C7H5+       1  5  0  7  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   430
C8H4+       1  4  0  8  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   431
C9H2N+      1  2  0  9  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   432
C9H3+       1  3  0  9  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   433
C3H9+       1  9  0  3  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   434
C4H8+       1  8  0  4  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   435
C5H7+       1  7  0  5  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   436
HC10N+      1  1  0 10  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   437
C6H7+       1  7  0  6  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   438
C8H4N+      1  4  0  8  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   439
C8H5+       1  5  0  8  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   440
C9H3N+      1  3  0  9  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   441
C9H4+       1  4  0  9  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   442
C10H3+      1  3  0 10  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   443
C4H9+       1  9  0  4  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   444
H2C10N+     1  2  0 10  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   445
C9H5+       1  5  0  9  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   446
C5H9+       1  9  0  5  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   447
C7H7+       1  7  0  7  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   448
C8H6+       1  6  0  8  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   449
C6H7N+      1  7  0  6  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   450
C8H7+       1  7  0  8  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   451
C6H7NH+     1  8  0  6  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   452
C9H7+       1  7  0  9  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   453
C9H8+       1  8  0  9  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   454
C14H10+     1 10  0 14  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   455
C15H9+      1  9  0 15  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0   456
